entry ,species,chemical,light,week,result
11430,C.fasciculata,standard,shade,2,0
11431,S.scheelei,standard,shade,2,0
11432,M.maximus,standard,shade,2,0
11433,X.texanum,none,shade,2,0
11434,C.fasciculata,none,shade,2,0
11435,S.scheelei,none,shade,2,0
11436,M.maximus,none,shade,2,0
11437,X.texanum,crude,open,2,0
11438,C.fasciculata,crude,open,2,0
11439,S.scheelei,crude,open,2,0
11440,M.maximus,crude,open,2,0
11441,X.texanum,standard,open,2,0
11442,C.fasciculata,standard,open,2,0
11443,S.scheelei,standard,open,2,0
11444,M.maximus,standard,open,2,0
11445,X.texanum,none,open,2,0
11446,C.fasciculata,none,open,2,0
11447,S.scheelei,none,open,2,0
11448,M.maximus,none,open,2,0
11449,X.texanum,crude,shade,3,0
11450,C.fasciculata,crude,shade,3,0
11451,S.scheelei,crude,shade,3,0
11452,M.maximus,crude,shade,3,0
11453,X.texanum,standard,shade,3,0
11454,C.fasciculata,standard,shade,3,0
11455,S.scheelei,standard,shade,3,0
11456,M.maximus,standard,shade,3,0
11457,X.texanum,none,shade,3,0
11458,C.fasciculata,none,shade,3,0
11459,S.scheelei,none,shade,3,0
11460,M.maximus,none,shade,3,0
11461,X.texanum,crude,open,3,0
11462,C.fasciculata,crude,open,3,0
11463,S.scheelei,crude,open,3,0
11464,M.maximus,crude,open,3,0
11465,X.texanum,standard,open,3,0
11466,C.fasciculata,standard,open,3,0
11467,S.scheelei,standard,open,3,0
11468,M.maximus,standard,open,3,0
11469,X.texanum,none,open,3,0
11470,C.fasciculata,none,open,3,0
11471,S.scheelei,none,open,3,0
11472,M.maximus,none,open,3,1
11473,X.texanum,crude,shade,4,0
11474,C.fasciculata,crude,shade,4,0
11475,S.scheelei,crude,shade,4,0
11476,M.maximus,crude,shade,4,0
11477,X.texanum,standard,shade,4,0
11478,C.fasciculata,standard,shade,4,0
11479,S.scheelei,standard,shade,4,0
11480,M.maximus,standard,shade,4,0
11481,X.texanum,none,shade,4,0
11482,C.fasciculata,none,shade,4,0
11483,S.scheelei,none,shade,4,0
11484,M.maximus,none,shade,4,0
11485,X.texanum,crude,open,4,0
11486,C.fasciculata,crude,open,4,0
11487,S.scheelei,crude,open,4,0
11488,M.maximus,crude,open,4,0
11489,X.texanum,standard,open,4,0
11490,C.fasciculata,standard,open,4,1
11491,S.scheelei,standard,open,4,0
11492,M.maximus,standard,open,4,0
11493,X.texanum,none,open,4,0
11494,C.fasciculata,none,open,4,0
11495,S.scheelei,none,open,4,0
11496,M.maximus,none,open,4,1
11497,X.texanum,crude,shade,5,0
11498,C.fasciculata,crude,shade,5,0
11499,S.scheelei,crude,shade,5,0
11500,M.maximus,crude,shade,5,0
11501,X.texanum,standard,shade,5,0
11502,C.fasciculata,standard,shade,5,0
11503,S.scheelei,standard,shade,5,0
11504,M.maximus,standard,shade,5,0
11505,X.texanum,none,shade,5,0
11506,C.fasciculata,none,shade,5,0
11507,S.scheelei,none,shade,5,0
11508,M.maximus,none,shade,5,0
11509,X.texanum,crude,open,5,0
11510,C.fasciculata,crude,open,5,0
11511,S.scheelei,crude,open,5,0
11512,M.maximus,crude,open,5,0
11513,X.texanum,standard,open,5,0
11514,C.fasciculata,standard,open,5,1
11515,S.scheelei,standard,open,5,0
11516,M.maximus,standard,open,5,0
11517,X.texanum,none,open,5,0
11518,C.fasciculata,none,open,5,0
11519,S.scheelei,none,open,5,0
11520,M.maximus,none,open,5,1
11521,X.texanum,none,shade,0,0
11522,C.fasciculata,none,shade,0,0
11523,S.scheelei,none,shade,0,0
11524,M.maximus,none,shade,0,0
11525,X.texanum,crude,shade,0,0
11526,C.fasciculata,crude,shade,0,0
11527,S.scheelei,crude,shade,0,0
11528,M.maximus,crude,shade,0,0
11529,X.texanum,standard,shade,0,0
11530,C.fasciculata,standard,shade,0,0
11531,S.scheelei,standard,shade,0,0
11532,M.maximus,standard,shade,0,0
11533,X.texanum,none,open,0,0
11534,C.fasciculata,none,open,0,0
11535,S.scheelei,none,open,0,0
11536,M.maximus,none,open,0,0
11537,X.texanum,crude,open,0,0
11538,C.fasciculata,crude,open,0,0
11539,S.scheelei,crude,open,0,0
11540,M.maximus,crude,open,0,0
11541,X.texanum,standard,open,0,0
11542,C.fasciculata,standard,open,0,0
11543,S.scheelei,standard,open,0,0
11544,M.maximus,standard,open,0,0
11545,X.texanum,none,shade,1,0
11546,C.fasciculata,none,shade,1,0
11547,S.scheelei,none,shade,1,0
11548,M.maximus,none,shade,1,0
11549,X.texanum,crude,shade,1,0
11550,C.fasciculata,crude,shade,1,0
11551,S.scheelei,crude,shade,1,0
11552,M.maximus,crude,shade,1,0
11553,X.texanum,standard,shade,1,0
11554,C.fasciculata,standard,shade,1,0
11555,S.scheelei,standard,shade,1,0
11556,M.maximus,standard,shade,1,0
11557,X.texanum,none,open,1,0
11558,C.fasciculata,none,open,1,0
11559,S.scheelei,none,open,1,0
11560,M.maximus,none,open,1,0
11561,X.texanum,crude,open,1,0
11562,C.fasciculata,crude,open,1,0
11563,S.scheelei,crude,open,1,0
11564,M.maximus,crude,open,1,0
11565,X.texanum,standard,open,1,0
11566,C.fasciculata,standard,open,1,0
11567,S.scheelei,standard,open,1,0
11568,M.maximus,standard,open,1,0
11569,X.texanum,crude,shade,2,0
11570,C.fasciculata,crude,shade,2,0
11571,S.scheelei,crude,shade,2,0
11572,M.maximus,crude,shade,2,0
11573,X.texanum,standard,shade,2,0
11574,C.fasciculata,standard,shade,2,0
11575,S.scheelei,standard,shade,2,0
11576,M.maximus,standard,shade,2,0
11577,X.texanum,none,shade,2,0
11578,C.fasciculata,none,shade,2,0
11579,S.scheelei,none,shade,2,0
11580,M.maximus,none,shade,2,0
11581,X.texanum,crude,open,2,0
11582,C.fasciculata,crude,open,2,0
11583,S.scheelei,crude,open,2,0
11584,M.maximus,crude,open,2,0
11585,X.texanum,standard,open,2,0
11586,C.fasciculata,standard,open,2,0
11587,S.scheelei,standard,open,2,0
11588,M.maximus,standard,open,2,0
11589,X.texanum,none,open,2,0
11590,C.fasciculata,none,open,2,0
11591,S.scheelei,none,open,2,0
11592,M.maximus,none,open,2,0
11593,X.texanum,crude,shade,3,0
11594,C.fasciculata,crude,shade,3,0
11595,S.scheelei,crude,shade,3,0
11596,M.maximus,crude,shade,3,0
11597,X.texanum,standard,shade,3,0
11598,C.fasciculata,standard,shade,3,0
11599,S.scheelei,standard,shade,3,0
11600,M.maximus,standard,shade,3,0
11601,X.texanum,none,shade,3,0
11602,C.fasciculata,none,shade,3,0
11603,S.scheelei,none,shade,3,0
11604,M.maximus,none,shade,3,0
11605,X.texanum,crude,open,3,0
11606,C.fasciculata,crude,open,3,0
11607,S.scheelei,crude,open,3,0
11608,M.maximus,crude,open,3,0
11609,X.texanum,standard,open,3,0
11610,C.fasciculata,standard,open,3,0
11611,S.scheelei,standard,open,3,0
11612,M.maximus,standard,open,3,0
11613,X.texanum,none,open,3,0
11614,C.fasciculata,none,open,3,0
11615,S.scheelei,none,open,3,0
11616,M.maximus,none,open,3,0
11617,X.texanum,crude,shade,4,0
11618,C.fasciculata,crude,shade,4,0
11619,S.scheelei,crude,shade,4,0
11620,M.maximus,crude,shade,4,0
11621,X.texanum,standard,shade,4,0
11622,C.fasciculata,standard,shade,4,0
11623,S.scheelei,standard,shade,4,0
11624,M.maximus,standard,shade,4,0
11625,X.texanum,none,shade,4,0
11626,C.fasciculata,none,shade,4,0
11627,S.scheelei,none,shade,4,0
11628,M.maximus,none,shade,4,0
11629,X.texanum,crude,open,4,0
11630,C.fasciculata,crude,open,4,0
11631,S.scheelei,crude,open,4,0
11632,M.maximus,crude,open,4,0
11633,X.texanum,standard,open,4,0
11634,C.fasciculata,standard,open,4,1
11635,S.scheelei,standard,open,4,0
11636,M.maximus,standard,open,4,0
11637,X.texanum,none,open,4,0
11638,C.fasciculata,none,open,4,0
11639,S.scheelei,none,open,4,0
11640,M.maximus,none,open,4,0
11641,X.texanum,crude,shade,5,0
11642,C.fasciculata,crude,shade,5,0
11643,S.scheelei,crude,shade,5,0
11644,M.maximus,crude,shade,5,0
11645,X.texanum,standard,shade,5,0
11646,C.fasciculata,standard,shade,5,0
11647,S.scheelei,standard,shade,5,0
11648,M.maximus,standard,shade,5,0
11649,X.texanum,none,shade,5,0
11650,C.fasciculata,none,shade,5,0
11651,S.scheelei,none,shade,5,0
11652,M.maximus,none,shade,5,0
11653,X.texanum,crude,open,5,0
11654,C.fasciculata,crude,open,5,0
11655,S.scheelei,crude,open,5,0
11656,M.maximus,crude,open,5,0
11657,X.texanum,standard,open,5,0
11658,C.fasciculata,standard,open,5,0
11659,S.scheelei,standard,open,5,0
11660,M.maximus,standard,open,5,0
11661,X.texanum,none,open,5,0
11662,C.fasciculata,none,open,5,0
11663,S.scheelei,none,open,5,0
11664,M.maximus,none,open,5,0
11665,X.texanum,none,shade,0,0
11666,C.fasciculata,none,shade,0,0
11667,S.scheelei,none,shade,0,0
11668,M.maximus,none,shade,0,0
11669,X.texanum,crude,shade,0,0
11670,C.fasciculata,crude,shade,0,0
11671,S.scheelei,crude,shade,0,0
11672,M.maximus,crude,shade,0,0
11673,X.texanum,standard,shade,0,0
11674,C.fasciculata,standard,shade,0,0
11675,S.scheelei,standard,shade,0,0
11676,M.maximus,standard,shade,0,0
11677,X.texanum,none,open,0,0
11678,C.fasciculata,none,open,0,0
11679,S.scheelei,none,open,0,0
11680,M.maximus,none,open,0,0
11681,X.texanum,crude,open,0,0
11682,C.fasciculata,crude,open,0,0
11683,S.scheelei,crude,open,0,0
11684,M.maximus,crude,open,0,0
11685,X.texanum,standard,open,0,0
11686,C.fasciculata,standard,open,0,0
11687,S.scheelei,standard,open,0,0
11688,M.maximus,standard,open,0,0
11689,X.texanum,none,shade,1,0
11690,C.fasciculata,none,shade,1,0
11691,S.scheelei,none,shade,1,0
11692,M.maximus,none,shade,1,0
11693,X.texanum,crude,shade,1,0
11694,C.fasciculata,crude,shade,1,0
11695,S.scheelei,crude,shade,1,0
11696,M.maximus,crude,shade,1,0
11697,X.texanum,standard,shade,1,0
11698,C.fasciculata,standard,shade,1,0
11699,S.scheelei,standard,shade,1,0
11700,M.maximus,standard,shade,1,0
11701,X.texanum,none,open,1,0
11702,C.fasciculata,none,open,1,0
11703,S.scheelei,none,open,1,0
11704,M.maximus,none,open,1,0
11705,X.texanum,crude,open,1,0
11706,C.fasciculata,crude,open,1,0
11707,S.scheelei,crude,open,1,0
11708,M.maximus,crude,open,1,0
11709,X.texanum,standard,open,1,0
11710,C.fasciculata,standard,open,1,0
11711,S.scheelei,standard,open,1,0
11712,M.maximus,standard,open,1,0
11713,X.texanum,crude,shade,2,0
11714,C.fasciculata,crude,shade,2,0
11715,S.scheelei,crude,shade,2,0
11716,M.maximus,crude,shade,2,0
11717,X.texanum,standard,shade,2,0
11718,C.fasciculata,standard,shade,2,0
11719,S.scheelei,standard,shade,2,0
11720,M.maximus,standard,shade,2,0
11721,X.texanum,none,shade,2,0
11722,C.fasciculata,none,shade,2,0
11723,S.scheelei,none,shade,2,0
11724,M.maximus,none,shade,2,0
11725,X.texanum,crude,open,2,0
11726,C.fasciculata,crude,open,2,0
11727,S.scheelei,crude,open,2,0
11728,M.maximus,crude,open,2,0
11729,X.texanum,standard,open,2,0
11730,C.fasciculata,standard,open,2,0
11731,S.scheelei,standard,open,2,0
11732,M.maximus,standard,open,2,0
11733,X.texanum,none,open,2,0
11734,C.fasciculata,none,open,2,0
11735,S.scheelei,none,open,2,0
11736,M.maximus,none,open,2,0
11737,X.texanum,crude,shade,3,0
11738,C.fasciculata,crude,shade,3,0
11739,S.scheelei,crude,shade,3,0
11740,M.maximus,crude,shade,3,0
11741,X.texanum,standard,shade,3,0
11742,C.fasciculata,standard,shade,3,0
11743,S.scheelei,standard,shade,3,0
11744,M.maximus,standard,shade,3,0
11745,X.texanum,none,shade,3,0
11746,C.fasciculata,none,shade,3,0
11747,S.scheelei,none,shade,3,0
11748,M.maximus,none,shade,3,0
11749,X.texanum,crude,open,3,0
11750,C.fasciculata,crude,open,3,0
11751,S.scheelei,crude,open,3,0
11752,M.maximus,crude,open,3,0
11753,X.texanum,standard,open,3,0
11754,C.fasciculata,standard,open,3,0
11755,S.scheelei,standard,open,3,0
11756,M.maximus,standard,open,3,0
11757,X.texanum,none,open,3,0
11758,C.fasciculata,none,open,3,0
11759,S.scheelei,none,open,3,0
11760,M.maximus,none,open,3,0
11761,X.texanum,crude,shade,4,0
11762,C.fasciculata,crude,shade,4,0
11763,S.scheelei,crude,shade,4,0
11764,M.maximus,crude,shade,4,0
11765,X.texanum,standard,shade,4,0
11766,C.fasciculata,standard,shade,4,0
11767,S.scheelei,standard,shade,4,0
11768,M.maximus,standard,shade,4,0
11769,X.texanum,none,shade,4,0
11770,C.fasciculata,none,shade,4,0
11771,S.scheelei,none,shade,4,0
11772,M.maximus,none,shade,4,0
11773,X.texanum,crude,open,4,0
11774,C.fasciculata,crude,open,4,0
11775,S.scheelei,crude,open,4,0
11776,M.maximus,crude,open,4,0
11777,X.texanum,standard,open,4,0
11778,C.fasciculata,standard,open,4,0
11779,S.scheelei,standard,open,4,0
11780,M.maximus,standard,open,4,0
11781,X.texanum,none,open,4,0
11782,C.fasciculata,none,open,4,0
11783,S.scheelei,none,open,4,0
11784,M.maximus,none,open,4,0
11785,X.texanum,crude,shade,5,0
11786,C.fasciculata,crude,shade,5,0
11787,S.scheelei,crude,shade,5,0
11788,M.maximus,crude,shade,5,0
11789,X.texanum,standard,shade,5,0
11790,C.fasciculata,standard,shade,5,0
11791,S.scheelei,standard,shade,5,0
11792,M.maximus,standard,shade,5,0
11793,X.texanum,none,shade,5,0
11794,C.fasciculata,none,shade,5,0
11795,S.scheelei,none,shade,5,0
11796,M.maximus,none,shade,5,0
11797,X.texanum,crude,open,5,0
11798,C.fasciculata,crude,open,5,0
11799,S.scheelei,crude,open,5,0
11800,M.maximus,crude,open,5,0
11801,X.texanum,standard,open,5,0
11802,C.fasciculata,standard,open,5,0
11803,S.scheelei,standard,open,5,0
11804,M.maximus,standard,open,5,0
11805,X.texanum,none,open,5,0
11806,C.fasciculata,none,open,5,0
11807,S.scheelei,none,open,5,0
11808,M.maximus,none,open,5,0
11809,X.texanum,none,shade,0,0
11810,C.fasciculata,none,shade,0,0
11811,S.scheelei,none,shade,0,0
11812,M.maximus,none,shade,0,0
11813,X.texanum,crude,shade,0,0
11814,C.fasciculata,crude,shade,0,0
11815,S.scheelei,crude,shade,0,0
11816,M.maximus,crude,shade,0,0
11817,X.texanum,standard,shade,0,0
11818,C.fasciculata,standard,shade,0,0
11819,S.scheelei,standard,shade,0,0
11820,M.maximus,standard,shade,0,0
11821,X.texanum,none,open,0,0
11822,C.fasciculata,none,open,0,0
11823,S.scheelei,none,open,0,0
11824,M.maximus,none,open,0,0
11825,X.texanum,crude,open,0,0
11826,C.fasciculata,crude,open,0,0
11827,S.scheelei,crude,open,0,0
11828,M.maximus,crude,open,0,0
11829,X.texanum,standard,open,0,0
11830,C.fasciculata,standard,open,0,0
11831,S.scheelei,standard,open,0,0
11832,M.maximus,standard,open,0,0
11833,X.texanum,none,shade,1,0
11834,C.fasciculata,none,shade,1,0
11835,S.scheelei,none,shade,1,0
11836,M.maximus,none,shade,1,0
11837,X.texanum,crude,shade,1,0
11838,C.fasciculata,crude,shade,1,0
11839,S.scheelei,crude,shade,1,0
11840,M.maximus,crude,shade,1,0
11841,X.texanum,standard,shade,1,0
11842,C.fasciculata,standard,shade,1,0
11843,S.scheelei,standard,shade,1,0
11844,M.maximus,standard,shade,1,0
11845,X.texanum,none,open,1,0
11846,C.fasciculata,none,open,1,0
11847,S.scheelei,none,open,1,0
11848,M.maximus,none,open,1,0
11849,X.texanum,crude,open,1,0
11850,C.fasciculata,crude,open,1,0
11851,S.scheelei,crude,open,1,0
11852,M.maximus,crude,open,1,0
11853,X.texanum,standard,open,1,0
11854,C.fasciculata,standard,open,1,0
11855,S.scheelei,standard,open,1,0
11856,M.maximus,standard,open,1,0
11857,X.texanum,crude,shade,2,0
11858,C.fasciculata,crude,shade,2,0
11859,S.scheelei,crude,shade,2,0
11860,M.maximus,crude,shade,2,0
11861,X.texanum,standard,shade,2,0
11862,C.fasciculata,standard,shade,2,0
11863,S.scheelei,standard,shade,2,0
11864,M.maximus,standard,shade,2,0
11865,X.texanum,none,shade,2,0
11866,C.fasciculata,none,shade,2,0
11867,S.scheelei,none,shade,2,0
11868,M.maximus,none,shade,2,0
11869,X.texanum,crude,open,2,0
11870,C.fasciculata,crude,open,2,0
11871,S.scheelei,crude,open,2,0
11872,M.maximus,crude,open,2,0
11873,X.texanum,standard,open,2,0
11874,C.fasciculata,standard,open,2,0
11875,S.scheelei,standard,open,2,0
11876,M.maximus,standard,open,2,0
11877,X.texanum,none,open,2,0
11878,C.fasciculata,none,open,2,0
11879,S.scheelei,none,open,2,0
11880,M.maximus,none,open,2,0
11881,X.texanum,crude,shade,3,0
11882,C.fasciculata,crude,shade,3,0
11883,S.scheelei,crude,shade,3,0
11884,M.maximus,crude,shade,3,0
11885,X.texanum,standard,shade,3,0
11886,C.fasciculata,standard,shade,3,0
11887,S.scheelei,standard,shade,3,0
11888,M.maximus,standard,shade,3,0
11889,X.texanum,none,shade,3,0
11890,C.fasciculata,none,shade,3,0
11891,S.scheelei,none,shade,3,0
11892,M.maximus,none,shade,3,0
11893,X.texanum,crude,open,3,0
11894,C.fasciculata,crude,open,3,0
11895,S.scheelei,crude,open,3,0
11896,M.maximus,crude,open,3,0
11897,X.texanum,standard,open,3,0
11898,C.fasciculata,standard,open,3,0
11899,S.scheelei,standard,open,3,0
11900,M.maximus,standard,open,3,0
11901,X.texanum,none,open,3,0
11902,C.fasciculata,none,open,3,0
11903,S.scheelei,none,open,3,0
11904,M.maximus,none,open,3,0
11905,X.texanum,crude,shade,4,0
11906,C.fasciculata,crude,shade,4,0
11907,S.scheelei,crude,shade,4,0
11908,M.maximus,crude,shade,4,0
11909,X.texanum,standard,shade,4,0
11910,C.fasciculata,standard,shade,4,0
11911,S.scheelei,standard,shade,4,0
11912,M.maximus,standard,shade,4,0
11913,X.texanum,none,shade,4,0
11914,C.fasciculata,none,shade,4,0
11915,S.scheelei,none,shade,4,0
11916,M.maximus,none,shade,4,0
11917,X.texanum,crude,open,4,0
11918,C.fasciculata,crude,open,4,0
11919,S.scheelei,crude,open,4,0
11920,M.maximus,crude,open,4,0
11921,X.texanum,standard,open,4,0
11922,C.fasciculata,standard,open,4,0
11923,S.scheelei,standard,open,4,0
11924,M.maximus,standard,open,4,0
11925,X.texanum,none,open,4,0
11926,C.fasciculata,none,open,4,0
11927,S.scheelei,none,open,4,0
11928,M.maximus,none,open,4,0
11929,X.texanum,crude,shade,5,0
11930,C.fasciculata,crude,shade,5,0
11931,S.scheelei,crude,shade,5,0
11932,M.maximus,crude,shade,5,0
11933,X.texanum,standard,shade,5,0
11934,C.fasciculata,standard,shade,5,0
11935,S.scheelei,standard,shade,5,0
11936,M.maximus,standard,shade,5,0
11937,X.texanum,none,shade,5,0
11938,C.fasciculata,none,shade,5,0
11939,S.scheelei,none,shade,5,0
11940,M.maximus,none,shade,5,0
11941,X.texanum,crude,open,5,0
11942,C.fasciculata,crude,open,5,0
11943,S.scheelei,crude,open,5,0
11944,M.maximus,crude,open,5,0
11945,X.texanum,standard,open,5,0
11946,C.fasciculata,standard,open,5,0
11947,S.scheelei,standard,open,5,0
11948,M.maximus,standard,open,5,0
11949,X.texanum,none,open,5,0
11950,C.fasciculata,none,open,5,0
11951,S.scheelei,none,open,5,0
11952,M.maximus,none,open,5,0
11953,X.texanum,none,shade,0,0
11954,C.fasciculata,none,shade,0,0
11955,S.scheelei,none,shade,0,0
11956,M.maximus,none,shade,0,0
11957,X.texanum,crude,shade,0,0
11958,C.fasciculata,crude,shade,0,0
11959,S.scheelei,crude,shade,0,0
11960,M.maximus,crude,shade,0,0
11961,X.texanum,standard,shade,0,0
11962,C.fasciculata,standard,shade,0,0
11963,S.scheelei,standard,shade,0,0
11964,M.maximus,standard,shade,0,0
11965,X.texanum,none,open,0,0
11966,C.fasciculata,none,open,0,0
11967,S.scheelei,none,open,0,0
11968,M.maximus,none,open,0,0
11969,X.texanum,crude,open,0,0
11970,C.fasciculata,crude,open,0,0
11971,S.scheelei,crude,open,0,0
11972,M.maximus,crude,open,0,0
11973,X.texanum,standard,open,0,0
11974,C.fasciculata,standard,open,0,0
11975,S.scheelei,standard,open,0,0
11976,M.maximus,standard,open,0,0
11977,X.texanum,none,shade,1,0
11978,C.fasciculata,none,shade,1,0
11979,S.scheelei,none,shade,1,0
11980,M.maximus,none,shade,1,0
11981,X.texanum,crude,shade,1,0
11982,C.fasciculata,crude,shade,1,0
11983,S.scheelei,crude,shade,1,0
11984,M.maximus,crude,shade,1,0
11985,X.texanum,standard,shade,1,0
11986,C.fasciculata,standard,shade,1,0
11987,S.scheelei,standard,shade,1,0
11988,M.maximus,standard,shade,1,0
11989,X.texanum,none,open,1,0
11990,C.fasciculata,none,open,1,0
11991,S.scheelei,none,open,1,0
11992,M.maximus,none,open,1,0
11993,X.texanum,crude,open,1,0
11994,C.fasciculata,crude,open,1,0
11995,S.scheelei,crude,open,1,0
11996,M.maximus,crude,open,1,0
11997,X.texanum,standard,open,1,0
11998,C.fasciculata,standard,open,1,0
